age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,age_experience_ratio,income_per_joblevel,overtime_wlb_conflict,commute_burden,overall_job_satisfaction,career_progression_rate,age_squared,totalworkingyears_squared,monthlyincome_squared,yearsatcompany_squared,age_group,income_quartile,tenure_group,distance_category,income_per_exp_year,promotion_frequency,training_intensity,role_stability,manager_stability,hike_per_level,avg_satisfaction,satisfaction_variance,min_satisfaction,low_satisfaction_count,promotion_gap_ratio,role_stagnation,early_career,job_hopper
38,0,Travel_Frequently,594,Research & Development,2,2,Medical,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,3.8,1234.0,0,4,6,0.14285714285714285,1444,81,6091024,36,Mid-Career,Q1,Experienced,Near,246.8,1.0,0.5714285714285714,0.14285714285714285,0.7142857142857143,7.0,2.25,0.25,2,3,0.0,1,0,0
31,1,Travel_Rarely,1079,Sales,16,4,Marketing,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,2.8181818181818183,2040.25,0,16,3,1.5,961,100,66601921,1,Mid-Career,Q3,New,Far,741.9090909090909,1.0,1.0,0.0,0.0,3.25,2.0,1.3333333333333333,1,2,0.0,0,0,0
29,0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,14.5,1054.5,0,4,4,0.5,841,1,4447881,1,Young,Q1,New,Near,1054.5,1.0,1.0,0.0,0.0,6.5,2.75,1.5833333333333333,1,1,0.0,0,1,0
30,0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,2.727272727272727,1764.6666666666667,0,16,9,0.25,900,100,28026436,49,Young,Q3,Experienced,Far,481.27272727272725,0.5,0.375,0.0,0.875,5.333333333333333,3.0,0.0,3,0,0.125,-1,0,0
32,0,Non-Travel,953,Research & Development,5,4,Technical Degree,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,2.4615384615384617,1359.0,0,0,4,0.125,1024,144,7387524,49,Mid-Career,Q1,Experienced,Near,209.07692307692307,1.0,0.375,0.875,0.875,7.0,2.25,0.25,2,3,0.0,7,0,0
38,0,Travel_Rarely,833,Research & Development,18,3,Medical,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,2.375,1937.0,2,18,8,1.0,1444,225,33767721,1,Mid-Career,Q3,New,Far,363.1875,0.5,1.0,0.0,0.0,5.333333333333333,3.0,0.6666666666666666,2,1,0.5,-1,0,0
43,1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,6.142857142857143,1218.5,2,34,9,0.5,1849,36,5938969,1,Mid-Career,Q1,New,Far,348.14285714285717,1.0,2.0,0.0,0.0,8.0,3.25,0.25,3,0,0.0,0,0,1
42,0,Travel_Rarely,855,Research & Development,12,3,Medical,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,5.25,1383.0,0,12,4,0.16666666666666666,1764,49,7650756,25,Mid-Career,Q1,Mid,Medium,345.75,1.0,1.0,0.5,0.6666666666666666,11.0,2.0,0.0,2,4,0.0,3,0,0
55,0,Travel_Rarely,478,Research & Development,2,3,Medical,1770,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,1.5714285714285714,3173.0,0,2,3,2.5,3025,1156,362445444,1,Senior,Q4,New,Near,543.9428571428572,1.0,1.0,0.0,0.0,2.0,2.25,0.9166666666666666,1,2,0.0,0,0,1
33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,2.75,1018.3333333333334,0,0,8,0.2,1089,121,9333025,81,Mid-Career,Q2,Experienced,Near,254.58333333333334,0.5,0.2,0.8,0.7,5.0,3.0,1.3333333333333333,2,2,0.1,7,0,0
41,0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,6.833333333333333,1144.5,0,9,3,0.16666666666666666,1681,25,5239521,25,Mid-Career,Q1,Mid,Medium,381.5,1.0,0.3333333333333333,0.5,0.6666666666666666,10.0,2.25,0.9166666666666666,1,2,0.0,3,0,0
34,0,Non-Travel,1375,Sales,10,3,Life Sciences,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,2.125,1333.6666666666667,2,0,12,0.125,1156,225,16008001,225,Mid-Career,Q2,Veteran,Medium,250.0625,1.0,0.1875,0.875,0.4375,4.666666666666667,3.25,0.25,3,0,0.0,14,0,0
53,0,Non-Travel,661,Research & Development,1,4,Medical,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,1.8928571428571428,2593.0,3,0,3,1.0,2809,729,168091225,9,Senior,Q4,Mid,Near,463.0357142857143,1.0,0.5,0.5,0.5,4.0,2.5,1.6666666666666667,1,2,0.0,2,0,1
43,0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,3.909090909090909,1769.5,0,2,8,0.1,1849,100,12524521,81,Mid-Career,Q2,Experienced,Near,321.72727272727275,0.5,0.5,0.7,0.8,6.5,2.75,0.9166666666666666,2,2,0.1,6,0,0
34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,4.857142857142857,2009.6666666666667,0,3,16,0.6666666666666666,1156,36,36348841,4,Mid-Career,Q3,New,Near,861.2857142857143,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,4.0,3.0,2.0,1,1,0.6666666666666666,0,0,1
21,1,Travel_Rarely,337,Sales,7,1,Marketing,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,10.5,1339.5,0,7,4,0.5,441,1,7177041,1,Young,Q1,New,Medium,1339.5,0.5,1.5,0.0,0.0,6.5,2.25,0.25,2,3,0.5,-1,1,0
38,0,Travel_Rarely,1153,Research & Development,6,2,Other,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,6.333333333333333,1851.0,0,6,12,0.16666666666666666,1444,25,13704804,25,Mid-Career,Q2,Mid,Medium,617.0,1.0,0.5,0.6666666666666666,0.6666666666666666,5.5,3.0,0.6666666666666666,2,1,0.0,4,0,0
22,1,Travel_Rarely,1294,Research & Development,8,1,Medical,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,11.0,1199.0,2,8,3,0.5,484,1,5750404,1,Young,Q1,New,Medium,1199.0,1.0,3.0,0.0,0.0,8.5,2.5,1.0,1,1,0.0,0,1,0
31,0,Travel_Rarely,196,Sales,29,4,Marketing,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,2.2142857142857144,1822.6666666666667,0,29,4,0.15384615384615385,961,169,29899024,144,Mid-Career,Q3,Veteran,Far,390.57142857142856,0.16666666666666666,0.23076923076923078,0.5384615384615384,0.5384615384615384,4.666666666666667,2.25,2.25,1,2,0.38461538461538464,2,0,0
51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,3.1875,3279.0,0,3,3,1.0,2601,225,172029456,4,Senior,Q4,New,Near,819.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.75,2.75,1.5833333333333333,1,1,0.6666666666666666,0,0,0
37,0,Travel_Rarely,589,Sales,9,2,Marketing,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,6.166666666666667,1396.3333333333333,0,9,4,0.3333333333333333,1369,25,17547721,25,Mid-Career,Q2,Mid,Medium,698.1666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,4.666666666666667,2.0,0.6666666666666666,1,3,0.0,2,0,0
46,0,Travel_Rarely,734,Research & Development,2,4,Medical,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,1.84,3221.3333333333335,2,2,12,1.6666666666666667,2116,576,373571584,4,Senior,Q4,New,Near,773.12,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,2.8333333333333335,3.25,0.25,3,0,0.6666666666666666,-1,0,1
36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,2.25,2080.25,2,10,4,0.23076923076923078,1296,225,69239041,144,Mid-Career,Q3,Veteran,Medium,520.0625,0.16666666666666666,0.07692307692307693,0.6153846153846154,0.5384615384615384,3.25,3.0,2.0,1,1,0.38461538461538464,3,0,0
44,1,Travel_Frequently,429,Research & Development,1,2,Medical,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,6.285714285714286,1171.0,3,2,6,0.16666666666666666,1936,36,5484964,25,Mid-Career,Q1,Mid,Near,334.57142857142856,0.3333333333333333,0.3333333333333333,0.5,0.5,6.0,2.5,0.3333333333333333,2,2,0.3333333333333333,1,0,0
37,0,Travel_Rarely,1239,Human Resources,8,2,Other,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,1.85,1357.0,0,8,6,0.18181818181818182,1369,361,16573041,100,Mid-Career,Q2,Experienced,Medium,203.55,0.2,0.36363636363636365,0.0,0.6363636363636364,4.333333333333333,2.5,0.3333333333333333,2,2,0.36363636363636365,-4,0,0
35,1,Travel_Rarely,303,Sales,27,3,Life Sciences,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,3.1818181818181817,1937.6666666666667,2,27,12,0.18181818181818182,1225,100,33790969,100,Mid-Career,Q3,Experienced,Far,528.4545454545455,0.125,0.18181818181818182,0.6363636363636364,0.6363636363636364,6.0,3.5,0.3333333333333333,3,0,0.6363636363636364,0,0,0
33,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,2.2,1571.5,0,8,4,0.09090909090909091,1089,196,9878449,100,Mid-Career,Q2,Experienced,Medium,209.53333333333333,0.125,0.09090909090909091,0.7272727272727273,0.5454545454545454,9.5,2.5,1.6666666666666667,1,2,0.6363636363636364,1,0,0
28,0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,4.666666666666667,1022.0,0,1,12,0.16666666666666666,784,25,4177936,25,Young,Q1,Mid,Near,340.6666666666667,1.0,1.0,0.5,0.5,5.5,3.5,0.3333333333333333,3,0,0.0,3,0,0
39,0,Travel_Rarely,1253,Research & Development,10,1,Medical,1800,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,3.9,3366.0,0,10,9,0.6,1521,81,181279296,16,Mid-Career,Q4,Mid,Medium,1346.4,0.3333333333333333,0.6,0.6,0.4,5.25,3.0,0.0,3,0,0.4,1,0,0
46,0,Non-Travel,849,Sales,26,2,Life Sciences,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,6.571428571428571,2663.6666666666665,0,0,4,0.6666666666666666,2116,36,63856081,4,Senior,Q3,New,Far,1141.5714285714287,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,5.0,2.5,0.3333333333333333,2,2,0.6666666666666666,0,0,1
40,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,5.0,1688.5,0,2,3,0.2,1600,49,11404129,16,Mid-Career,Q2,Mid,Near,422.125,1.0,1.0,0.6,0.4,8.5,2.5,1.6666666666666667,1,2,0.0,3,0,0
42,0,Travel_Rarely,1128,Research & Development,13,3,Medical,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,3.8181818181818183,1846.0,0,13,2,2.0,1764,100,30669444,0,Mid-Career,Q3,New,Medium,503.45454545454544,1.0,2.0,0.0,0.0,6.0,2.0,0.6666666666666666,1,3,0.0,0,0,1
35,0,Non-Travel,1180,Research & Development,2,2,Medical,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,2.1875,1920.6666666666667,0,0,8,0.25,1225,225,33200644,49,Mid-Career,Q3,Experienced,Near,360.125,0.5,0.75,0.875,0.875,4.666666666666667,3.0,0.6666666666666666,2,1,0.125,6,0,0
38,0,Non-Travel,1336,Human Resources,2,3,Human Resources,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,2.7142857142857144,1296.0,0,0,2,0.08333333333333333,1444,169,6718464,121,Mid-Career,Q1,Veteran,Near,185.14285714285714,0.25,0.25,0.8333333333333334,0.6666666666666666,6.5,2.5,1.6666666666666667,1,2,0.25,7,0,0
34,1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,2.8333333333333335,1782.0,0,18,4,0.25,1156,121,28579716,49,Mid-Career,Q3,Experienced,Medium,445.5,1.0,0.375,0.125,0.875,5.666666666666667,2.5,1.6666666666666667,1,2,0.0,1,0,0
37,1,Travel_Rarely,370,Research & Development,10,4,Medical,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,3.3636363636363638,1404.3333333333333,0,10,4,0.18181818181818182,1369,100,17749369,100,Mid-Career,Q2,Experienced,Medium,383.0,1.0,0.36363636363636365,0.2727272727272727,0.7272727272727273,5.0,2.0,2.0,1,3,0.0,3,0,0
39,0,Travel_Frequently,766,Sales,20,3,Life Sciences,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,4.875,1375.6666666666667,0,40,12,0.6666666666666666,1521,49,17032129,4,Mid-Career,Q2,New,Far,515.875,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,6.0,3.5,0.3333333333333333,3,0,0.6666666666666666,-1,0,0
43,0,Non-Travel,343,Research & Development,9,3,Life Sciences,1813,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,5.375,1219.0,0,0,3,0.25,1849,49,5943844,9,Mid-Career,Q1,Mid,Medium,304.75,0.5,0.5,0.5,0.5,6.5,2.25,0.9166666666666666,1,2,0.25,1,0,1
41,0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,3.4166666666666665,2290.0,0,5,4,0.5,1681,121,47196900,9,Mid-Career,Q3,Mid,Near,572.5,0.5,0.75,0.5,0.5,4.0,1.5,0.3333333333333333,1,4,0.25,1,0,0
41,0,Travel_Rarely,796,Sales,4,1,Marketing,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,1.7083333333333333,2611.75,1,4,9,0.13043478260869565,1681,529,109139809,484,Mid-Career,Q4,Veteran,Near,435.2916666666667,0.07142857142857142,0.13043478260869565,0.6086956521739131,0.21739130434782608,3.25,3.5,0.3333333333333333,3,0,0.5652173913043478,1,0,0
30,0,Travel_Rarely,1092,Research & Development,10,3,Medical,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,3.0,2416.75,0,10,3,0.375,900,81,93450889,49,Young,Q4,Experienced,Medium,966.7,1.0,0.375,0.875,0.25,3.5,2.25,0.9166666666666666,1,2,0.0,7,0,0
26,1,Travel_Rarely,920,Human Resources,20,2,Medical,1818,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,3.7142857142857144,1074.0,2,20,8,0.16666666666666666,676,36,4613904,25,Young,Q1,Mid,Far,306.85714285714283,0.5,0.5,0.16666666666666666,0.6666666666666666,5.5,3.0,0.6666666666666666,2,1,0.16666666666666666,0,0,0
46,1,Travel_Rarely,261,Research & Development,21,2,Medical,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,3.2857142857142856,2975.3333333333335,0,21,8,0.2,2116,169,79673476,81,Senior,Q4,Experienced,Far,637.5714285714286,0.25,0.2,0.7,0.7,7.333333333333333,3.5,1.0,2,1,0.3,4,0,0
40,0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,3.076923076923077,2171.0,0,1,12,0.3333333333333333,1600,144,42419169,25,Mid-Career,Q3,Mid,Near,501.0,1.0,0.5,0.5,0.5,5.666666666666667,3.5,0.3333333333333333,3,0,0.0,3,0,0
34,0,Travel_Rarely,810,Sales,8,2,Technical Degree,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,3.090909090909091,2266.3333333333335,0,8,6,0.18181818181818182,1156,100,46226401,100,Mid-Career,Q3,Experienced,Medium,618.0909090909091,0.2,0.45454545454545453,0.7272727272727273,0.7272727272727273,7.0,2.75,0.25,2,1,0.36363636363636365,4,0,0
58,0,Non-Travel,350,Sales,2,3,Medical,1824,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,1.5263157894736843,3258.2,0,0,4,0.23529411764705882,3364,1369,265396681,256,Senior,Q4,Veteran,Near,428.7105263157895,0.06666666666666667,0.0,0.5294117647058824,0.8235294117647058,4.4,2.5,1.0,2,3,0.8235294117647058,-5,0,0
35,0,Travel_Rarely,185,Research & Development,23,4,Medical,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,5.0,1352.5,0,23,6,0.16666666666666666,1225,36,7317025,25,Mid-Career,Q1,Mid,Far,386.42857142857144,1.0,0.3333333333333333,0.6666666666666666,0.5,8.0,2.75,0.9166666666666666,2,2,0.0,4,0,0
47,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,1.6206896551724137,2583.25,2,4,6,0.13043478260869565,2209,784,106770889,484,Senior,Q4,Veteran,Near,356.3103448275862,0.06666666666666667,0.17391304347826086,0.4782608695652174,0.43478260869565216,3.0,2.75,0.25,2,1,0.6086956521739131,-3,0,0
40,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,2.5,1482.6666666666667,0,12,2,0.25,1600,225,19784704,49,Mid-Career,Q2,Experienced,Medium,278.0,0.125,0.375,0.5,0.875,4.0,2.0,0.6666666666666666,1,3,0.875,-3,0,0
54,0,Travel_Rarely,431,Research & Development,7,4,Medical,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,3.6,2284.6666666666665,0,7,16,0.25,2916,196,46977316,49,Senior,Q3,Experienced,Medium,456.93333333333334,0.5,0.25,0.125,0.875,5.0,3.0,1.3333333333333333,2,2,0.125,0,0,0
31,0,Travel_Frequently,1125,Sales,7,4,Marketing,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,3.1,2409.25,0,14,1,0.75,961,81,92871769,9,Mid-Career,Q4,Mid,Medium,963.7,0.3333333333333333,0.75,0.5,0.5,3.5,2.25,2.25,1,2,0.5,0,0,0
28,0,Travel_Rarely,1217,Research & Development,1,3,Medical,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,7.0,1795.5,0,1,3,0.25,784,9,12895281,9,Young,Q2,Mid,Near,897.75,0.5,0.75,0.5,0.5,12.5,2.5,1.0,1,1,0.25,1,0,0
38,0,Travel_Rarely,723,Sales,2,4,Marketing,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,1.8095238095238095,1801.6666666666667,3,2,8,0.4,1444,400,29214025,16,Mid-Career,Q3,Mid,Near,257.3809523809524,1.0,0.8,0.4,0.6,6.666666666666667,2.25,1.5833333333333333,1,3,0.0,2,0,0
26,0,Travel_Rarely,572,Sales,10,3,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,4.333333333333333,1561.3333333333333,0,10,12,0.3333333333333333,676,25,21939856,25,Young,Q2,Mid,Medium,780.6666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,4.333333333333333,2.75,1.5833333333333333,1,1,0.16666666666666666,2,0,0
58,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1837,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,2.4166666666666665,3157.4,2,30,3,1.3333333333333333,3364,529,249229369,4,Senior,Q4,New,Medium,657.7916666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.8,2.25,0.9166666666666666,1,2,0.6666666666666666,0,0,0
18,0,Non-Travel,1431,Research & Development,14,3,Medical,1839,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,18.0,757.0,0,0,6,1.0,324,0,2292196,0,Young,Q1,New,Medium,1514.0,1.0,4.0,0.0,0.0,8.0,2.25,0.9166666666666666,1,2,0.0,0,1,0
31,1,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,10.333333333333334,1478.0,0,18,4,0.5,961,4,8737936,1,Mid-Career,Q2,New,Far,985.3333333333334,1.0,2.0,0.0,0.0,8.5,2.75,1.5833333333333333,1,1,0.0,0,1,0
29,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,5.8,1167.5,2,13,1,0.3333333333333333,841,16,5452225,4,Young,Q1,New,Medium,467.0,0.3333333333333333,1.0,0.6666666666666666,0.0,7.5,2.25,2.25,1,2,0.6666666666666666,0,1,1
45,0,Non-Travel,589,Sales,2,4,Life Sciences,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,4.090909090909091,1718.0,0,0,9,0.2222222222222222,2025,100,26563716,64,Mid-Career,Q3,Experienced,Near,468.54545454545456,0.16666666666666666,0.3333333333333333,0.7777777777777778,0.7777777777777778,7.333333333333333,3.0,0.6666666666666666,2,1,0.5555555555555556,2,0,0
36,0,Travel_Rarely,430,Research & Development,2,4,Other,1847,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,2.25,2320.6666666666665,2,2,8,1.0,1296,225,48469444,1,Mid-Career,Q3,New,Near,435.125,1.0,1.0,0.0,0.0,7.333333333333333,3.25,0.9166666666666666,2,1,0.0,0,0,1
43,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,5.375,1891.6666666666667,0,4,4,0.25,1849,49,32205625,49,Mid-Career,Q3,Experienced,Near,709.375,0.125,0.625,0.875,0.875,6.666666666666667,2.75,1.5833333333333333,1,1,0.875,0,0,0
27,0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,3.857142857142857,1189.5,3,10,16,0.16666666666666666,729,36,5659641,25,Young,Q1,Mid,Near,339.85714285714283,1.0,0.5,0.6666666666666666,0.3333333333333333,7.0,3.25,0.9166666666666666,2,1,0.0,4,0,0
29,0,Travel_Frequently,574,Research & Development,20,1,Medical,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,2.4166666666666665,1906.0,0,40,16,0.08333333333333333,841,121,14531344,121,Young,Q2,Veteran,Far,317.6666666666667,0.25,0.25,0.6666666666666666,0.8333333333333334,6.5,3.5,1.0,2,1,0.25,5,0,0
32,0,Travel_Frequently,1318,Sales,10,4,Marketing,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,6.4,1549.3333333333333,0,20,16,2.0,1024,16,21603904,0,Mid-Career,Q2,New,Medium,929.6,1.0,2.0,0.0,0.0,4.333333333333333,3.75,0.25,3,0,0.0,0,1,1
42,0,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,3.8181818181818183,1468.0,0,0,9,0.14285714285714285,1764,100,8620096,36,Mid-Career,Q2,Experienced,Medium,266.90909090909093,0.25,0.14285714285714285,0.42857142857142855,0.42857142857142855,11.0,2.5,0.3333333333333333,2,2,0.42857142857142855,0,0,0
47,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,5.875,1052.5,0,9,6,0.3333333333333333,2209,49,4431025,4,Senior,Q1,New,Medium,263.125,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,6.0,2.75,0.25,2,1,0.6666666666666666,0,0,1
